299, 18.545685 20 43 24 60 81 36 108 51 94 27 47 17 55 52 48 95 43 102 40 72;
300, 20. 20 44 26 59 83 35 108 51 93 26 45 17 56 53 47 96 43 101 39 70;
301, 20. 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 44 100 38 69;
302, 20. 19 45 30 57 85 37 107 49 92 25 41 16 57 57 46 97 45 100 38 67;
303, 20. 19 46 32 56 86 37 107 49 91 24 39 16 58 59 45 98 45 99 37 65;
304, 20. 19 47 34 55 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36 63;
305, 20. 19 48 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35 61;
306, 20. 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42 101 47 98 34 59;
307, 20. 18 49 40 53 90 39 105 45 85 22 38 15 61 67 41 102 47 97 33 58;
308, 22.454315 18 50 42 52 90 40 104 44 83 21 39 15 62 69 41 103 48 97 32 56;
309, 17.545685 18 51 44 51 91 41 104 44 81 21 40 15 63 71 40 104 49 96 32 54;
310, 20. 18 52 46 50 92 41 103 43 79 21 41 17 63 73 39 104 49 96 31 52;
311, 20. 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38 105 50 95 30 50;
312, 20. 17 53 50 49 94 42 102 41 76 21 42 21 61 77 37 106 50 95 29 49;
313, 20. 17 54 52 48 95 43 102 40 74 20 43 22 60 79 36 107 51 94 28 47;
314, 20. 17 55 53 47 96 43 101 39 72 20 44 24 59 81 36 108 51 94 27 45;
315, 20. 17 56 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51 93 27 43;
316, 20. 16 56 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50 93 26 41;
317, 20. 16 57 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49 92 25 39;
318, 20. 16 58 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49 91 24 38;
319, 20. 16 59 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48 91 23 36;
320, 20. 16 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47 89 22 37;
321, 20. 15 60 67 41 102 47 97 33 59 19 49 38 54 89 39 105 46 87 22 37;
322, 20. 15 61 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45 85 22 38;
323, 22.454315 15 62 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44 83 21 39;
324, 17.545685 15 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 81 21 40;
325, 20. 17 64 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 81 21 40;
326, 20. 19 63 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43 80 21 41;
327, 20. 21 62 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42 78 21 41;
328, 20. 22 61 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41 76 21 42;
329, 20. 24 60 81 36 108 51 94 27 47 17 55 52 48 95 43 101 40 74 20 43;
330, 20. 26 59 83 35 108 51 93 27 45 17 56 53 47 96 43 101 39 72 20 44;
331, 20. 28 59 84 36 108 50 93 26 43 17 56 55 46 97 44 100 38 70 20 45;
332, 20. 30 58 85 37 107 49 92 25 41 16 57 57 46 97 45 100 38 69 20 45;
333, 20. 32 57 86 37 107 49 91 24 39 16 58 59 45 98 45 99 37 67 19 46;
334, 20. 34 56 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36 65 19 47;
335, 20. 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35 63 19 48;
336, 20. 38 55 89 39 105 46 87 22 37 16 60 65 42 101 47 98 34 61 19 49;
337, 20. 40 54 90 39 105 45 85 22 38 15 61 67 41 102 47 97 33 60 19 49;
338, 22.454315 42 53 90 40 104 44 83 21 39 15 62 69 41 103 48 97 32 58 18 50;
339, 17.545685 44 52 91 41 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51;
340, 20. 46 51 92 41 103 43 80 21 41 17 63 73 39 104 49 96 31 54 18 52;
341, 20. 48 50 93 42 103 42 78 21 41 19 62 75 38 105 50 95 30 52 18 53;
342, 20. 50 50 94 42 102 41 76 21 42 21 61 77 37 106 50 95 29 50 18 53;
343, 20. 51 49 95 43 101 40 74 20 43 22 60 79 36 107 51 94 28 49 17 54;
344, 20. 53 48 96 43 101 39 72 20 44 24 59 81 36 108 51 94 27 47 17 55;
345, 20. 55 47 97 44 100 38 70 20 45 26 59 83 35 108 51 93 27 45 17 56;
346, 20. 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 56;
347, 20. 59 46 98 45 99 37 67 19 46 30 57 85 37 107 49 92 25 41 16 57;
348, 20. 61 45 99 46 99 36 65 19 47 32 56 86 37 107 49 91 24 40 16 58;
349, 20. 63 44 100 46 98 35 63 19 48 34 55 87 38 106 48 91 23 38 16 59;
350, 20. 65 43 101 47 98 34 61 19 49 36 55 88 38 106 47 89 22 37 16 60;
351, 20. 67 42 102 47 97 33 60 19 49 38 54 89 39 105 46 87 22 37 16 60;
352, 20. 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45 85 22 38 15 61;
353, 22.454315 71 41 104 49 96 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62;
354, 17.545685 73 40 104 49 96 31 54 18 52 44 51 91 41 104 44 81 21 40 15 63;
355, 20. 75 39 105 50 95 30 52 18 53 46 50 92 41 103 43 80 21 41 17 63;
356, 20. 77 38 106 50 95 29 50 18 53 48 50 93 42 103 42 78 21 41 19 62;
357, 20. 79 37 107 51 94 28 49 17 54 50 49 94 42 102 41 76 21 42 21 61;
358, 20. 81 36 108 51 94 27 47 17 55 51 48 95 43 101 40 74 20 43 22 60;
359, 20. 82 36 109 52 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59;
360, 20. 83 35 109 52 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59;
361, 20. 84 35 108 51 93 26 43 17 56 55 46 97 44 100 38 70 20 45 26 59;
362, 20. 85 36 108 50 92 25 41 16 57 57 46 97 45 100 38 69 20 45 28 58;
363, 20. 86 37 107 49 91 24 40 16 58 59 45 98 45 99 37 67 19 46 30 57;
364, 20. 87 37 107 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56;
365, 20. 88 38 106 48 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55;
366, 20. 89 38 106 47 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55;
367, 20. 90 39 105 46 85 22 38 15 61 67 41 102 47 97 33 60 19 49 38 54;
368, 21.454315 90 39 105 45 83 21 39 15 62 69 41 103 48 97 32 58 18 50 40 53;
369, 18.545685 91 40 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52;
370, 20. 92 41 104 44 80 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51;
371, 20. 93 41 103 43 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50;
372, 20. 94 42 103 42 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50;
373, 20. 95 42 102 41 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49;
374, 20. 96 43 101 40 72 20 44 24 59 81 36 108 51 94 27 47 17 55 52 48;
375, 20. 97 43 101 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47;
376, 20. 97 44 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46;
377, 20. 98 45 100 38 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46;
378, 20. 99 45 99 37 65 19 47 32 56 86 37 107 49 91 24 40 16 58 59 45;
379, 20. 100 46 99 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44;
380, 20. 101 46 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43;
381, 20. 102 47 98 34 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42;
382, 20. 103 47 97 33 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41;
383, 21.454315 104 48 97 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41;
384, 18.545685 104 49 96 32 54 18 52 44 51 91 41 104 44 81 21 40 15 63 71 40;
385, 20. 105 49 96 31 52 18 53 46 50 92 41 103 43 80 21 41 17 63 73 39;
386, 20. 106 50 95 30 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38;
387, 20. 107 50 95 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37;
388, 22.454315 108 51 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36;
389, 17.545685 109 51 94 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59 81 36;
390, 20. 108 52 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59 83 35;
391, 20. 108 51 93 26 43 17 56 55 46 97 44 100 38 70 20 45 26 59 84 36;
392, 20. 107 50 92 25 41 16 57 57 46 97 45 100 38 69 20 45 28 58 85 37;
393, 20. 107 49 91 24 40 16 58 59 45 98 45 99 37 67 19 46 30 57 86 37;
394, 20. 106 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56 87 38;
395, 20. 106 48 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55 88 38;
396, 20. 105 47 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 89 39;
397, 20. 105 46 85 22 38 15 61 67 41 102 47 97 33 60 19 49 38 54 90 39;
398, 22.454315 104 45 83 21 39 15 62 69 41 103 48 97 32 58 18 50 40 53 90 40;
399, 17.545685 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52 91 41;
400, 20. 103 44 80 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51 92 41;
401, 20. 103 43 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 93 42;
402, 20. 102 42 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50 94 42;
403, 20. 101 41 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49 95 43;
404, 20. 101 40 72 20 44 24 59 81 36 108 51 94 27 47 17 55 52 48 96 43;
405, 20. 100 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47 97 44;
406, 20. 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 45;
407, 20. 99 38 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46 98 45;
408, 20. 99 37 65 19 47 32 56 86 37 107 49 91 24 40 16 58 59 45 99 46;
409, 20. 98 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44 100 46;
410, 20. 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43 101 47;
411, 20. 97 34 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42 102 47;
412, 20. 97 33 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41 103 48;
413, 20. 96 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41 104 49;
414, 20. 96 32 54 18 52 44 51 91 41 104 44 81 21 40 15 63 71 40 104 49;
415, 20. 95 31 52 18 53 46 50 92 41 103 43 80 21 41 17 63 73 39 105 50;
416, 20. 95 30 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38 106 50;
417, 20. 94 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37 107 51;
418, 22.454315 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36 108 51;
419, 17.545685 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59 81 36 109 52;
420, 20. 93 27 43 17 56 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51;
421, 20. 92 26 41 16 57 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50;
422, 20. 91 25 40 16 58 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49;
423, 20. 91 24 38 16 59 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49;
424, 20. 90 23 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48;
425, 20. 89 22 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48;
426, 20. 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47;
427, 20. 85 22 37 15 61 67 41 102 47 97 33 60 19 49 38 54 89 39 105 46;
428, 21.454315 83 22 38 15 62 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45;
429, 18.545685 81 21 39 15 63 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44;
430, 20. 80 21 40 17 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44;
431, 20. 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43;
432, 20. 76 21 41 21 61 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42;
433, 20. 74 21 42 22 60 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41;
434, 20. 72 20 43 24 59 81 36 108 51 94 27 47 17 55 52 48 95 43 101 40;
435, 20. 70 20 44 26 59 83 35 108 51 93 27 45 17 56 53 47 96 43 101 39;
436, 20. 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 44 100 38;
437, 20. 67 20 45 30 57 85 37 107 49 92 25 41 16 57 57 46 97 45 100 38;
438, 20. 65 19 46 32 56 86 37 107 49 91 24 40 16 58 59 45 98 45 99 37;
439, 20. 63 19 47 34 55 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36;
440, 20. 61 19 48 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35;
441, 20. 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42 101 47 98 34;
442, 20. 58 19 49 40 53 90 39 105 45 85 22 38 15 61 67 41 102 47 97 33;
443, 21.454315 56 18 50 42 52 90 40 104 44 83 21 39 15 62 69 41 103 48 97 32;
444, 18.545685 54 18 51 44 51 91 41 104 44 81 21 40 15 63 71 40 104 49 96 32;
445, 20. 52 18 52 46 50 92 41 103 43 80 21 41 17 63 73 39 104 49 96 31;
446, 20. 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38 105 50 95 30;
447, 20. 49 18 53 50 49 94 42 102 41 76 21 42 21 61 77 37 106 50 95 29;
448, 20. 47 17 54 52 48 95 43 101 40 74 20 43 22 60 79 36 107 51 94 28;
449, 20. 45 17 55 53 47 96 43 101 39 72 20 44 24 59 81 36 108 51 94 27;
450, 20. 43 17 56 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51 93 27;
451, 20. 41 17 56 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50 93 26;
452, 20. 40 16 57 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49 92 25;
453, 20. 38 16 58 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49 91 24;
454, 20. 36 16 59 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48 91 23;
455, 20. 37 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48 89 22;
456, 20. 37 16 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47 87 22;
457, 20. 38 15 61 67 41 102 47 97 33 60 19 49 38 54 89 39 105 46 85 22;
458, 21.454315 39 15 62 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45 83 21;
459, 18.545685 40 15 63 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44 81 21;
460, 20. 41 17 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 80 21;
461, 20. 41 19 62 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43 78 21;
462, 20. 42 21 61 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42 76 21;
463, 20. 43 22 60 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41 74 20;
464, 20. 44 24 59 81 36 108 51 94 27 47 17 55 52 48 95 43 101 40 72 20;
465, 20. 45 26 59 83 35 108 51 93 27 45 17 56 53 47 96 43 101 39 70 20;
466, 20. 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 44 100 38 69 20;
467, 20. 46 30 57 85 37 107 49 92 25 41 16 57 57 46 97 45 100 38 67 19;
468, 20. 47 32 56 86 37 107 49 91 24 40 16 58 59 45 98 45 99 37 65 19;
469, 20. 48 34 55 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36 63 19;
470, 20. 49 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35 61 19;
471, 20. 49 38 54 89 39 105 46 87 22 37 16 60 65 42 101 47 98 34 60 19;
472, 20. 50 40 53 90 39 105 45 85 22 38 15 61 67 41 102 47 97 33 58 18;
473, 20. 51 42 52 90 40 104 44 83 21 39 15 62 69 41 103 48 97 32 56 18;
474, 20. 52 44 51 91 41 104 44 81 21 40 15 63 71 40 104 49 96 32 54 18;
475, 20. 53 46 50 92 41 103 43 80 21 41 17 63 73 39 104 49 96 31 52 18;
476, 20. 53 48 50 93 42 103 42 78 21 41 19 62 75 38 105 50 95 30 50 18;
477, 20. 54 50 49 94 42 102 41 76 21 42 21 61 77 37 106 50 95 29 49 17;
478, 21.454315 55 52 48 95 43 101 40 74 20 43 22 60 79 36 107 51 94 28 47 17;
479, 18.545685 56 53 47 96 43 101 39 72 20 44 24 59 81 36 108 51 94 27 45 17;
480, 20. 56 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51 93 27 43 17;
481, 20. 57 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50 93 26 41 16;
482, 21.454315 58 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49 92 25 40 16;
483, 18.545685 59 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49 91 24 38 16;
484, 20. 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48 91 23 36 16;
485, 20. 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47 89 22 37 16;
486, 20. 61 67 41 102 47 97 33 60 19 49 38 54 89 39 105 46 87 22 37 15;
487, 20. 62 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45 85 22 38 15;
488, 36.454315 63 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44 83 21 39 15;
489, 18. 64 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 81 21 40 15;
490, 16. 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 81 21 40 17;
491, 20. 62 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42 78 21 41 19;
492, 20. 61 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41 76 21 42 21;
493, 20. 60 81 36 108 51 94 27 47 17 55 52 48 95 43 101 40 74 20 43 22;
494, 21. 59 82 35 109 52 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24;
495, 19. 59 85 35 109 52 93 26 43 17 56 55 46 97 44 100 38 70 20 45 26;
496, 20. 58 86 35 109 51 92 25 41 16 57 57 46 97 45 100 38 69 20 45 28;
497, 20. 57 87 36 108 50 91 24 40 16 58 59 45 98 45 99 37 67 19 46 30;
498, 20. 56 88 36 108 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32;
499, 21. 55 89 37 107 48 90 22 36 16 60 63 43 100 46 98 35 63 19 48 34;
500, 19. 55 89 38 106 47 88 21 35 16 60 65 42 101 47 98 34 61 19 49 36;
