281, 4817.130859 39 104 49 96 31 54 18 52 44 51 91 41 104 44 82 21 40 15 63 73;
282, 4797.480469 40 104 49 97 31 56 18 51 42 52 90 40 104 44 83 21 39 15 62 71;
283, 4776.911133 40 103 48 97 32 58 18 50 40 53 89 40 105 45 85 22 38 15 61 69;
284, 4745.079102 41 102 48 98 33 60 19 49 38 53 89 39 105 46 87 22 38 16 60 67;
285, 4724.020508 42 101 47 98 34 62 19 48 36 54 88 38 106 47 89 22 37 16 60 65;
286, 4703.293457 43 100 46 99 35 63 19 48 34 55 87 38 106 48 91 23 38 16 59 63;
287, 4683.369629 44 99 46 99 36 65 19 47 32 56 86 37 107 49 92 24 40 16 58 61;
288, 4663.055664 44 98 45 100 37 67 20 46 30 57 85 37 107 50 92 25 41 17 57 59;
289, 4642.393066 45 97 45 100 37 69 20 45 28 57 84 36 108 50 93 26 43 17 56 57;
290, 4611.050781 46 97 44 101 38 71 20 44 26 58 83 36 108 51 93 26 45 17 56 55;
291, 4591.116211 47 96 44 102 39 72 20 44 24 59 80 36 108 52 94 27 47 17 55 53;
292, 4571.062012 48 95 43 102 40 74 20 43 22 60 79 37 107 51 94 28 49 17 54 51;
293, 4551.070312 48 94 42 103 41 76 21 42 20 61 77 38 106 50 95 29 51 18 53 49;
294, 4531.429199 49 93 42 103 42 78 21 41 18 61 75 38 105 50 96 30 52 18 52 47;
295, 4511.6875 50 92 41 104 42 80 21 40 16 62 73 39 104 49 96 31 54 18 52 46;
296, 4491.087402 51 91 41 104 43 82 21 40 15 62 71 40 104 49 97 31 56 18 51 44;
297, 4475.649414 52 90 40 105 44 83 22 39 15 61 69 41 103 48 97 32 58 18 50 42;
298, 4445.10498 53 89 40 105 45 85 22 38 15 61 67 42 102 48 98 33 60 19 49 40;
299, 4425.132812 53 89 39 106 46 87 22 37 15 60 65 43 101 47 98 34 62 19 48 38;
300, 4405.077637 54 88 38 106 47 89 22 36 15 59 63 43 100 46 99 35 63 19 48 36;
301, 4385.112793 55 87 38 107 47 91 23 37 16 58 61 44 99 46 99 36 65 19 47 34;
302, 4365.073242 56 86 37 107 48 92 24 39 16 57 59 45 98 45 100 37 67 20 46 32;
303, 4345.436523 57 85 37 108 49 92 25 41 16 56 57 46 97 45 100 37 69 20 45 30;
304, 4325.05957 57 84 36 109 50 93 26 43 16 56 55 47 97 44 101 38 71 20 44 28;
305, 4305.658691 58 83 36 109 51 93 27 45 16 55 53 48 96 44 102 39 72 20 44 26;
306, 4285.061523 59 80 36 109 51 94 28 47 17 54 51 48 95 43 102 40 74 20 43 24;
307, 4265.071777 60 79 37 108 51 94 28 48 17 53 49 49 94 42 103 41 76 21 42 22;
308, 4245.041992 61 77 38 107 50 95 29 50 17 52 47 50 93 42 103 42 78 21 41 20;
309, 4224.130859 61 75 38 106 49 96 30 52 17 51 46 51 92 41 104 42 80 21 40 18;
310, 4202.486816 62 73 39 105 49 96 31 54 17 51 44 52 91 41 104 43 82 21 40 16;
311, 4163.450684 63 73 39 105 49 96 31 54 17 51 44 52 91 41 104 43 82 21 40 14;
312, 4143.22168 62 71 40 105 48 97 32 56 18 50 42 53 90 40 105 44 83 22 39 15;
313, 4122.355957 61 69 41 104 48 97 33 57 18 49 40 54 89 40 105 45 85 22 38 15;
314, 4101.562012 61 67 42 103 47 98 34 59 18 48 38 54 89 39 106 46 87 22 37 15;
315, 4081.593262 60 65 43 102 46 98 35 61 18 47 36 55 88 38 106 47 89 22 36 15;
316, 4061.248779 59 63 43 101 46 99 35 63 18 46 34 56 87 38 107 47 91 23 36 15;
317, 4041.259521 58 61 44 100 45 99 36 65 19 46 32 57 86 37 107 48 92 24 37 16;
318, 4009.133545 57 59 45 100 45 100 37 66 19 45 30 58 85 37 108 49 92 25 39 16;
319, 3895.480225 56 57 46 99 44 100 38 68 19 44 28 59 84 36 109 50 93 26 41 16;
320, 3875.075439 56 55 47 98 43 101 39 70 19 43 26 59 83 36 109 51 93 27 43 16;
321, 3853.806396 55 53 48 97 43 102 40 72 19 42 24 60 80 36 109 51 94 28 45 16;
322, 3833.387207 54 51 48 96 42 102 41 74 20 42 22 61 79 37 108 51 94 28 47 17;
323, 3813.091797 53 49 49 95 42 103 41 75 20 41 20 62 77 38 107 50 95 29 48 17;
324, 3793.311768 52 47 50 95 41 103 42 77 20 40 18 63 75 38 106 49 96 30 50 17;
325, 3773.082764 51 46 51 94 40 104 43 79 20 39 16 64 73 39 105 49 96 31 52 17;
326, 3753.064453 51 44 52 93 40 104 44 81 20 38 15 64 71 40 105 48 97 32 54 17;
327, 3737.758301 50 42 53 92 39 105 45 83 21 37 15 63 69 41 104 48 97 33 56 18;
328, 3713.087158 49 40 54 91 39 105 46 84 21 37 15 62 67 42 103 47 98 34 57 18;
329, 3693.080566 48 38 54 90 38 106 47 86 21 36 15 61 65 43 102 46 98 35 59 18;
330, 3673.112549 47 36 55 89 38 106 47 88 21 35 16 60 63 43 101 46 99 35 61 18;
331, 3653.073242 46 34 56 89 37 107 48 90 22 36 16 60 61 44 100 45 99 36 63 18;
332, 3631.066162 46 32 57 88 36 108 49 91 23 38 16 59 59 45 100 45 100 37 65 19;
333, 3611.078857 45 30 58 87 36 108 50 91 24 40 16 58 57 46 99 44 100 38 66 19;
334, 3589.382812 44 28 59 86 35 109 51 92 25 41 16 57 55 47 98 43 101 39 68 19;
335, 3569.791016 43 26 59 85 35 109 52 93 26 43 17 56 53 48 97 43 102 40 70 19;
336, 3549.069092 42 24 60 82 35 109 52 93 27 45 17 56 51 48 96 42 102 41 72 19;
337, 3527.827881 42 22 61 81 36 108 51 94 27 47 17 55 49 49 95 42 103 41 74 20;
338, 3503.372314 41 20 62 79 36 107 51 94 28 49 17 54 47 50 95 41 103 42 75 20;
339, 3481.93042 40 18 63 77 37 106 50 95 29 50 18 53 46 51 94 40 104 43 77 20;
340, 3461.068115 39 16 64 75 38 105 50 95 30 52 18 53 44 52 93 40 104 44 79 20;
341, 3441.08 38 15 64 73 39 104 49 96 31 54 18 52 42 53 92 39 105 45 81 20;
342, 3421.075684 37 15 63 71 40 104 49 96 32 56 18 51 40 54 91 39 105 46 83 21;
343, 3400.548828 37 15 62 69 41 103 48 97 32 58 18 50 38 54 90 38 106 47 84 21;
344, 3373.088135 36 15 61 67 41 102 47 97 33 60 19 49 36 55 89 38 106 47 86 21;
345, 3351.55127 35 16 60 65 42 101 47 98 34 61 19 49 34 56 89 37 107 48 88 21;
346, 3339.492432 34 16 60 65 42 101 47 98 34 63 19 48 34 56 89 37 107 48 90 22;
347, 3319.105469 36 16 59 63 43 100 46 98 35 65 19 47 32 57 88 36 108 49 91 23;
348, 3299.083008 38 16 58 61 44 99 46 99 36 67 19 46 30 58 87 36 108 50 91 24;
349, 3281.071289 40 16 57 59 45 98 45 99 37 69 20 45 28 59 86 35 109 51 92 25;
350, 3257.481201 41 17 56 57 46 97 45 100 38 70 20 45 26 59 85 35 109 52 93 26;
351, 3237.069336 43 17 56 55 46 97 44 100 38 72 20 44 24 60 82 35 109 52 93 27;
352, 3216.72 45 17 55 53 47 96 43 101 39 74 20 43 22 61 81 36 108 51 94 27;
353, 3185.067627 47 17 54 51 48 95 43 102 40 76 21 42 20 62 79 36 107 51 94 28;
354, 3164.448486 49 18 53 50 49 94 42 102 41 78 21 41 18 63 77 37 106 50 95 29;
355, 3143.198975 50 18 53 48 50 93 42 103 42 80 21 41 16 64 75 38 105 50 95 30;
356, 3123.063965 52 18 52 46 50 92 41 103 43 81 21 40 15 64 73 39 104 49 96 31;
357, 3103.043701 54 18 51 44 51 91 41 104 44 83 21 39 15 63 71 40 104 49 96 32;
358, 3083.055176 56 18 50 42 52 90 40 104 44 85 22 38 15 62 69 41 103 48 97 32;
359, 3065.039307 58 19 49 40 53 90 39 105 45 87 22 37 15 61 67 41 102 47 97 33;
360, 3043.078857 60 19 49 38 54 89 39 105 46 89 22 37 16 60 65 42 101 47 98 34;
361, 3027.093262 61 19 48 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35;
362, 3001.45166 63 19 47 34 55 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36;
363, 2981.104492 65 19 46 32 56 86 37 107 49 91 24 40 16 58 59 45 98 45 99 37;
364, 2965.663574 67 20 45 30 57 85 37 107 49 92 25 41 16 57 57 46 97 45 100 38;
365, 2935.049316 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 44 100 38;
366, 2907.04834 70 20 44 26 59 83 35 108 51 93 27 45 17 56 53 47 96 43 101 39;
367, 2887.037598 72 20 43 24 59 81 36 108 51 94 27 47 17 55 52 48 95 43 101 40;
368, 2867.043213 74 21 42 22 60 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41;
369, 2849.068115 76 21 41 21 61 77 37 106 50 95 29 50 18 53 48 50 93 42 103 42;
370, 2828.67041 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43;
371, 2805.942627 80 21 40 17 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44;
372, 2785.074707 81 21 39 15 63 71 40 104 49 96 32 56 18 51 42 52 90 40 104 44;
373, 2765.078857 83 22 38 15 62 69 41 103 48 97 32 58 18 50 40 53 90 39 105 45;
374, 2747.17 85 22 37 15 61 67 41 102 47 97 33 60 19 49 38 54 89 39 105 46;
375, 2725.075195 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 88 38 106 47;
376, 2705.077393 89 22 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48;
377, 2683.78 90 23 36 16 60 63 43 100 46 98 35 63 19 48 34 55 87 38 106 48;
378, 2664.355225 91 24 38 16 59 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49;
379, 2641.1 91 25 40 16 58 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49;
380, 2619.075684 92 26 41 16 57 57 46 97 45 100 38 69 20 45 28 58 84 36 108 50;
381, 2599.069092 93 27 43 17 56 55 46 97 44 100 38 70 20 45 26 59 83 35 108 51;
382, 2578.236084 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 59 81 36 109 52;
383, 2557.11792 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36 108 51;
384, 2539.084473 94 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37 107 51;
385, 2517.126953 95 30 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38 106 50;
386, 2496.669434 95 31 52 18 53 46 50 92 41 103 43 80 21 41 17 63 73 39 105 50;
387, 2465.081787 96 32 54 18 52 44 51 91 41 104 44 81 21 40 15 63 71 40 104 49;
388, 2445.1 96 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41 104 49;
389, 2425.040283 97 33 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41 103 48;
390, 2405.05 97 34 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42 102 47;
391, 2385.07666 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43 101 47;
392, 2365.337646 98 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44 100 46;
393, 2345.113281 99 37 65 19 47 32 56 86 37 107 49 91 24 40 16 58 59 45 99 46;
394, 2329.884033 99 38 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46 98 45;
395, 2306.481445 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 56 55 46 97 45;
396, 2277.349121 100 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47 97 44;
397, 2257.091064 101 40 72 20 44 24 59 81 36 108 51 94 27 47 17 55 52 48 96 43;
398, 2237.052246 101 41 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49 95 43;
399, 2219.040527 102 42 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50 94 42;
400, 2195.495117 103 43 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50 93 42;
401, 2165.06 103 44 80 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51 92 41;
402, 2145.073242 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52 91 41;
403, 2125.361816 104 45 83 21 39 15 62 69 41 103 48 97 32 58 18 50 40 53 90 40;
404, 2091.121826 105 46 85 22 38 15 61 67 41 102 47 97 33 60 19 49 38 54 90 39;
405, 2069.045654 105 47 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55 89 39;
406, 2049.046631 106 48 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55 88 38;
407, 2028.613525 106 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56 87 38;
408, 1999.295898 107 49 91 24 40 16 58 59 45 98 45 99 37 67 19 46 30 57 86 37;
409, 1981.055542 107 50 92 25 41 16 57 57 46 97 45 100 38 69 20 45 28 58 85 37;
410, 1957.074829 108 51 93 26 43 17 56 55 46 97 44 100 38 70 20 45 26 59 84 36;
411, 1937.062256 108 52 93 26 45 17 56 53 47 96 43 101 39 72 20 44 24 60 83 35;
412, 1917.061768 109 51 94 27 45 17 56 53 47 96 43 101 39 72 20 44 24 60 81 36;
413, 1897.062622 108 51 94 28 47 17 55 52 48 95 43 101 40 74 20 43 22 60 79 36;
414, 1879.060181 107 50 95 29 49 17 54 50 49 94 42 102 41 76 21 42 21 61 77 37;
415, 1857.089233 106 50 95 30 50 18 53 48 50 93 42 103 42 78 21 41 19 62 75 38;
416, 1837.080444 105 49 96 31 52 18 53 46 50 92 41 103 43 80 21 41 17 63 73 39;
417, 1817.081543 104 49 96 32 54 18 52 44 51 91 41 104 44 81 21 40 15 63 71 40;
418, 1797.045654 104 48 97 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62 69 41;
419, 1779.107544 103 47 97 33 58 18 50 40 53 90 39 105 45 85 22 38 15 61 67 41;
420, 1757.32019 102 47 98 34 60 19 49 38 54 89 39 105 46 87 22 37 16 60 65 42;
421, 1737.084595 101 46 98 35 61 19 49 36 55 88 38 106 47 89 22 37 16 60 63 43;
422, 1717.311035 100 46 99 36 63 19 48 34 55 87 38 106 48 91 23 38 16 59 61 44;
423, 1697.054077 99 45 99 37 65 19 47 32 56 86 37 107 49 91 24 39 16 58 59 45;
424, 1683.056763 98 45 100 38 67 19 46 30 57 85 37 107 49 92 25 41 16 57 57 46;
425, 1665.05 97 44 100 38 69 20 45 28 58 84 36 108 50 93 26 43 17 57 55 46;
426, 1637.047363 97 43 101 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56 53 47;
427, 1617.062622 96 43 101 40 72 20 44 24 60 81 36 108 51 94 27 47 17 55 51 48;
428, 1597.057007 95 42 102 41 74 20 43 22 60 79 36 107 51 94 28 49 17 54 50 49;
429, 1578.416138 94 42 103 42 76 21 42 21 61 77 37 106 50 95 29 50 18 53 48 50;
430, 1553.055298 93 41 103 43 78 21 41 19 62 75 38 105 50 95 30 52 18 53 46 50;
431, 1533.05 92 41 104 43 80 21 41 17 63 73 39 104 49 96 31 54 18 52 44 51;
432, 1513.065186 91 40 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51 42 52;
433, 1493.059082 90 39 105 45 83 21 39 15 62 69 41 103 48 97 32 58 18 50 40 53;
434, 1475.502808 89 39 105 46 85 22 38 15 61 67 41 102 47 97 33 59 19 49 38 54;
435, 1445.048828 89 38 106 47 87 22 37 16 60 65 42 101 47 98 34 61 19 49 36 55;
436, 1425.082031 88 38 106 48 89 22 37 16 60 63 43 100 46 98 35 63 19 48 34 55;
437, 1405.048828 87 37 107 49 91 23 38 16 59 61 44 99 46 99 36 65 19 47 32 56;
438, 1385.058105 86 37 107 49 91 24 39 16 58 59 45 98 45 99 37 67 19 46 30 57;
439, 1367.05188 85 36 108 50 92 25 41 16 57 57 46 97 45 100 38 69 20 45 28 58;
440, 1342.720337 84 35 108 51 93 26 43 17 57 55 46 97 44 100 38 70 20 45 26 59;
441, 1311.07251 83 35 109 52 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 60;
442, 1291.322876 82 36 109 52 93 27 45 17 56 53 47 96 43 101 39 72 20 44 24 60;
443, 1271.051758 81 36 108 51 94 27 47 17 55 51 48 95 43 101 40 74 20 43 22 60;
444, 1253.061157 79 37 107 51 94 28 49 17 54 50 49 94 42 102 41 76 21 42 20 61;
445, 1229.053589 77 38 106 50 95 29 50 18 53 48 50 93 42 103 42 78 21 42 19 62;
446, 1208.416748 75 39 105 50 95 30 52 18 53 46 50 92 41 103 43 79 21 41 17 63;
447, 1177.191895 73 40 104 49 96 31 54 18 52 44 51 91 41 104 44 81 21 40 15 63;
448, 1157.101196 71 41 104 49 96 32 56 18 51 42 52 90 40 104 44 83 21 39 15 62;
449, 1137.066895 69 41 103 48 97 33 58 18 50 40 53 89 39 105 45 85 22 38 15 61;
450, 1117.073853 67 42 102 47 97 33 59 19 49 38 54 89 39 105 46 87 22 38 16 60;
451, 1097.068604 65 43 101 47 98 34 61 19 49 36 55 88 38 106 47 89 22 37 16 60;
452, 1077.066406 63 44 100 46 98 35 63 19 48 34 55 87 38 106 48 91 23 38 16 59;
453, 1056.558716 61 45 99 46 99 36 65 19 47 32 56 86 37 107 49 91 24 40 16 58;
454, 1041.650757 59 45 98 45 99 37 67 19 46 30 57 85 37 107 49 92 25 41 16 57;
455, 1014.974426 57 46 97 44 100 38 69 20 45 28 58 84 36 108 50 92 26 43 17 57;
456, 977.526428 55 47 97 44 100 39 70 20 45 26 59 83 35 108 51 93 27 45 17 56;
457, 957.156372 53 48 96 43 101 39 72 20 44 24 60 81 36 108 51 94 27 47 17 55;
458, 937.1 51 49 95 43 101 40 74 20 43 22 60 79 36 107 51 94 28 49 17 54;
459, 919.451843 50 50 94 42 102 41 76 21 42 20 61 77 37 106 50 95 29 51 17 53;
460, 895.1 48 50 93 42 103 42 78 21 42 19 62 75 38 105 50 95 30 52 18 53;
461, 875.117615 46 51 92 41 103 43 79 21 41 17 63 73 39 104 49 96 31 54 18 52;
462, 855.120972 44 52 91 40 104 44 81 21 40 15 63 71 40 104 49 96 32 56 18 51;
463, 833.527832 42 53 90 40 104 44 83 21 39 15 62 69 41 103 48 97 33 58 18 50;
464, 815.492676 40 54 89 39 105 45 85 22 38 15 61 67 41 102 47 97 33 60 19 49;
465, 790.520752 38 55 89 39 105 46 87 22 38 16 60 65 42 101 47 98 34 62 19 49;
466, 759.117859 36 55 88 38 106 47 89 22 37 16 60 63 43 100 46 98 35 63 19 48;
467, 739.144958 34 56 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36 65 19 47;
468, 719.10968 32 57 86 37 107 49 91 24 40 16 58 59 45 98 45 99 37 67 19 46;
469, 701.1 30 58 85 36 107 50 92 25 41 16 57 57 45 97 45 100 38 69 20 45;
470, 677.462708 28 59 84 36 108 50 92 26 43 17 57 55 46 97 44 100 39 71 20 45;
471, 656.446899 26 59 83 35 108 51 93 27 45 17 56 53 47 96 43 101 39 72 20 44;
472, 625.089783 24 60 80 35 108 52 94 27 47 17 55 51 48 95 43 101 40 74 20 43;
473, 604.098938 22 61 79 36 107 51 94 28 49 17 54 50 49 94 42 102 41 76 20 42;
474, 585.125916 20 62 77 37 106 50 95 29 51 17 53 48 50 93 42 102 42 78 21 41;
475, 561.127869 19 63 75 38 105 50 95 30 52 18 53 46 50 92 41 103 43 80 21 41;
476, 541.119202 17 64 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 82 21 40;
477, 521.173157 15 63 73 39 104 49 96 31 54 18 52 44 51 91 41 104 44 82 21 40;
478, 501.126617 15 62 71 40 104 49 96 32 56 18 51 42 52 90 40 104 45 83 21 39;
479, 481.130402 15 61 69 40 103 48 97 33 58 18 50 40 53 89 39 105 45 85 21 38;
480, 459.506866 15 60 67 41 102 48 97 33 60 19 49 38 54 89 39 105 46 87 22 38;
481, 438.665924 16 60 65 42 101 47 98 34 62 19 49 36 55 88 38 106 47 89 22 37;
482, 419.322479 16 59 63 43 100 47 98 35 63 19 48 34 55 87 38 106 48 91 23 36;
483, 399.325165 16 58 61 44 99 46 99 36 65 19 47 32 56 86 37 107 49 92 24 38;
484, 385.145508 16 57 59 44 98 45 99 37 67 19 46 30 57 85 37 107 50 92 25 40;
485, 367.128235 16 56 57 45 97 45 100 38 69 20 45 28 58 84 36 108 50 93 25 41;
486, 338.232208 17 56 55 46 97 44 100 39 71 20 45 26 59 83 35 108 51 93 26 43;
487, 307.093658 17 55 53 47 96 44 101 39 72 20 44 24 59 80 36 108 52 94 27 45;
488, 285.888123 17 54 51 48 95 43 101 40 74 20 43 22 60 79 36 107 51 95 28 47;
489, 265.10434 17 53 49 48 94 43 102 41 76 20 42 20 61 77 37 106 51 95 29 49;
490, 245.101334 17 52 48 49 93 42 102 42 78 21 41 19 62 75 38 105 50 96 30 50;
491, 225.113022 18 52 46 50 92 41 103 43 80 21 41 17 63 73 39 104 49 96 31 52;
492, 205.527237 18 51 44 51 91 41 104 44 82 21 40 15 63 71 40 104 49 97 31 54;
493, 175.574036 18 50 42 52 90 40 104 45 83 21 39 15 62 69 41 103 48 97 32 56;
494, 125.18927 18 49 40 53 89 40 105 45 85 21 38 15 61 67 41 102 48 98 33 58;
495, 97.254333 18 48 38 53 89 39 105 46 87 22 38 16 60 65 42 101 47 98 34 60;
496, 77.166962 19 48 36 54 88 39 106 47 89 22 37 16 60 63 43 100 47 99 35 61;
497, 59.448776 19 47 34 55 87 38 106 48 91 23 38 16 59 61 44 99 46 99 36 63;
498, 37.096287 19 46 32 56 86 37 107 49 92 24 40 16 58 59 45 98 45 100 36 65;
499, 23.175203 19 45 30 57 85 37 107 50 92 25 41 16 57 57 45 97 45 101 37 67;
500, 0 start;
